,protein_name,compound_name,pocket_name,pocket_com,affinity
2431,4de3,4de3,pocket_3,"-2.247,70.096,5.71",1.6722775
2432,4de3,4de3,pocket_4,"30.683,81.543,6.688",1.7406087
2433,4de3,4de3,pocket_5,"52.326,87.557,-18.212",2.8615904
2434,4de3,4de3,pocket_6,"45.93,97.468,-12.338",1.8110662
2435,4de3,4de3,pocket_7,"-6.123,55.789,5.774",4.193305
2436,2yfe,2yfe,protein_center,"11.729,1.08,32.345",2.5067344
2437,2yfe,2yfe,pocket_1,"-4.228,-8.851,18.269",5.615595
2438,2yfe,2yfe,pocket_2,"17.471,19.169,45.605",5.848445
2439,2yfe,2yfe,pocket_3,"-13.755,-0.857,22.54",4.71424
2440,2yfe,2yfe,pocket_4,"13.23,-4.695,43.055",3.5659513
2441,2yfe,2yfe,pocket_5,"17.298,12.628,60.014",2.9989765
2442,2yfe,2yfe,pocket_6,"18.894,2.66,28.485",2.5428343
2443,2yfe,2yfe,pocket_7,"4.889,-10.231,4.628",3.219608
2444,2yfe,2yfe,pocket_8,"24.52,-11.784,37.519",2.4644792
2445,2yfe,2yfe,pocket_9,"20.124,-1.98,22.481",3.9312477
2446,2yfe,2yfe,pocket_10,"10.702,-6.659,38.734",2.0739472
2447,2yfe,2yfe,pocket_11,"23.784,19.975,30.206",4.017002
2448,2yfe,2yfe,pocket_12,"26.934,-11.975,28.392",2.491581
2449,2yfe,2yfe,pocket_13,"7.116,2.039,41.45",1.652811
2450,4e5w,4e5w,protein_center,"9.869,31.503,8.894",2.655799
2451,4e5w,4e5w,pocket_1,"15.403,4.143,0.019",8.644217
2452,4e5w,4e5w,pocket_2,"5.973,57.791,0.784",8.583432
2453,4e5w,4e5w,pocket_3,"24.551,6.58,-10.009",5.9569664
2454,4e5w,4e5w,pocket_4,"-2.872,55.299,-9.561",5.8263807
2455,4e5w,4e5w,pocket_5,"4.057,48.158,4.837",8.777684
2456,4e5w,4e5w,pocket_6,"14.619,46.769,5.623",6.7451143
2457,4e5w,4e5w,pocket_7,"6.886,14.745,5.47",6.811391
2458,4e5w,4e5w,pocket_8,"17.227,7.772,25.266",1.1302233
2459,4e5w,4e5w,pocket_9,"17.098,13.435,4.288",8.898455
2460,4e5w,4e5w,pocket_10,"4.464,53.99,25.81",1.2765386
2461,4e5w,4e5w,pocket_11,"-1.409,48.712,3.252",8.318799
2462,4e5w,4e5w,pocket_12,"23.005,12.689,2.652",8.371884
2463,4e5w,4e5w,pocket_13,"10.662,30.431,20.747",2.985587
2464,4e5w,4e5w,pocket_14,"31.329,13.17,-6.184",2.7321975
2465,4e5w,4e5w,pocket_15,"22.984,22.166,2.211",3.462127
2466,4e5w,4e5w,pocket_16,"14.819,36.382,7.224",1.9680655
2467,4e5w,4e5w,pocket_17,"-1.735,39.462,2.377",3.366744
2468,4e5w,4e5w,pocket_18,"-10.025,48.082,-5.617",2.4374323
2469,4e5w,4e5w,pocket_19,"-1.509,31.165,15.808",2.0137122
2470,4e5w,4e5w,pocket_20,"24.147,18.318,14.662",1.5953629
2471,4e5w,4e5w,pocket_21,"22.95,30.083,15.575",1.8715044
2472,4e5w,4e5w,pocket_22,"6.353,24.922,7.425",2.2774267
2473,4e5w,4e5w,pocket_23,"4.018,16.329,18.333",1.9468403
2474,4e5w,4e5w,pocket_24,"17.555,44.779,18.583",1.8201376
2475,4e5w,4e5w,pocket_25,"3.204,42.609,11.613",4.2236595
2476,4e5w,4e5w,pocket_26,"18.26,18.707,11.178",4.3198147
2477,4twp,4twp,protein_center,"70.148,26.259,33.337",5.4723864
2478,4twp,4twp,pocket_1,"76.929,43.876,29.431",8.200519
2479,4twp,4twp,pocket_2,"70.61,31.961,36.055",7.4330015
2480,4twp,4twp,pocket_3,"58.796,14.613,50.769",8.117907
2481,4twp,4twp,pocket_4,"70.187,23.089,24.993",3.1579275
2482,4twp,4twp,pocket_5,"78.389,27.167,12.897",5.676443
2483,4twp,4twp,pocket_6,"57.45,36.948,37.825",3.3396583
2484,4twp,4twp,pocket_7,"76.343,-1.73,52.944",5.4364376
2485,4twp,4twp,pocket_8,"70.069,53.025,26.252",7.929249
2486,4twp,4twp,pocket_9,"62.555,24.617,45.082",7.8104258
2487,4twp,4twp,pocket_10,"84.384,30.125,28.804",5.89268
2488,4twp,4twp,pocket_11,"59.747,1.612,59.104",6.638467
2489,4twp,4twp,pocket_12,"63.551,42.267,44.594",2.9424233
2490,4twp,4twp,pocket_13,"74.423,25.094,42.703",5.4757423
2491,4twp,4twp,pocket_14,"66.055,-4.906,43.326",3.6251612
2492,4twp,4twp,pocket_15,"45.885,11.309,36.246",3.3439746
2493,4twp,4twp,pocket_16,"77.356,55.264,38.412",4.823949
2494,4twp,4twp,pocket_17,"64.176,-6.97,48.434",4.6350527
2495,4ty7,4ty7,protein_center,"33.706,-19.029,37.21",8.530854
2496,4ty7,4ty7,pocket_1,"37.778,-18.117,28.429",8.561167
2497,4ty7,4ty7,pocket_2,"24.271,-26.349,46.774",4.769231
2498,4ty7,4ty7,pocket_3,"20.589,-11.499,33.747",4.5877857
2499,4ty7,4ty7,pocket_4,"41.722,-27.132,52.976",4.323475
2500,4ty7,4ty7,pocket_5,"33.855,-5.438,46.007",3.009657
2501,4ty7,4ty7,pocket_6,"18.476,-28.499,32.08",2.2619843
2502,4eor,4eor,protein_center,"-29.138,-7.968,18.095",4.6841564
2503,4eor,4eor,pocket_1,"-12.15,-23.611,-6.518",4.705722
2504,4eor,4eor,pocket_2,"-15.345,-8.787,-7.774",3.3033807
2505,4eor,4eor,pocket_3,"-7.295,-21.313,21.622",7.3428736
2506,4eor,4eor,pocket_4,"-33.922,15.026,31.212",7.3854904
2507,4eor,4eor,pocket_5,"-18.107,-27.829,26.013",7.201067
2508,4eor,4eor,pocket_6,"-53.328,-10.507,38.803",3.043142
2509,4eor,4eor,pocket_7,"-34.929,15.873,17.707",6.8094444
2510,4eor,4eor,pocket_8,"-22.291,7.106,22.252",3.1962423
2511,4eor,4eor,pocket_9,"-19.689,-12.17,30.599",2.1542842
2512,4eor,4eor,pocket_10,"-25.678,-0.877,-0.133",3.7168996
2513,4eor,4eor,pocket_11,"-42.688,-18.109,30.448",3.4716115
2514,4eor,4eor,pocket_12,"-12.75,2.489,23.408",2.1741035
2515,4eor,4eor,pocket_13,"-37.246,1.387,44.898",2.8378294
2516,4eor,4eor,pocket_14,"-24.563,-20.2,-9.8",3.8685377
2517,4eor,4eor,pocket_15,"-61.736,-7.209,26.876",2.4295628
2518,4eor,4eor,pocket_16,"-3.345,-11.037,7.316",3.7162123
2519,4eor,4eor,pocket_17,"-4.362,-38.234,-8.226",2.6234136
2520,4eor,4eor,pocket_18,"-60.431,-30.343,27.496",2.446202
2521,4eor,4eor,pocket_19,"-59.021,1.258,36.329",4.7523127
2522,4eor,4eor,pocket_20,"-26.76,-21.759,7.461",2.7861135
2523,4eor,4eor,pocket_21,"-60.272,25.094,34.637",3.6923587
2524,4eor,4eor,pocket_22,"-49.681,3.687,19.744",3.640959
2525,4eor,4eor,pocket_23,"-22.248,-9.479,10.501",2.9706702
2526,4eor,4eor,pocket_24,"-48.318,30.456,16.626",4.1424017
2527,4eor,4eor,pocket_25,"-19.819,-3.058,-8.075",3.0959125
2528,4owm,4owm,protein_center,"-6.519,-22.41,30.274",2.0673943
2529,4owm,4owm,pocket_1,"-22.657,-24.121,16.339",3.9289997
2530,4owm,4owm,pocket_2,"8.153,-28.949,45.819",4.167157
2531,4owm,4owm,pocket_3,"-16.793,-8.735,-3.186",0.634104
2532,4owm,4owm,pocket_4,"-36.304,-6.25,1.481",0.8594444
2533,4owm,4owm,pocket_5,"7.756,-27.457,40.388",3.7097893
2534,4owm,4owm,pocket_6,"9.397,-9.377,60.611",0.35565853
2535,4owm,4owm,pocket_7,"-12.777,-14.931,23.242",0.49026227
2536,4owm,4owm,pocket_8,"-7.17,-23.798,4.707",3.0508146
2537,4owm,4owm,pocket_9,"2.355,-17.421,36.25",0.85964847
2538,4owm,4owm,pocket_10,"27.255,-16.214,58.312",0.9872818
2539,4owm,4owm,pocket_11,"-41.008,-16.049,12.752",-0.0039555286
2540,4owm,4owm,pocket_12,"13.995,-17.154,68.119",1.128959
2541,4owm,4owm,pocket_13,"-25.027,-13.233,-7.966",0.35331178
2542,4owm,4owm,pocket_14,"-16.444,-20.138,3.241",2.8359132
2543,4owm,4owm,pocket_15,"-3.992,-9.702,51.292",1.1700003
2544,3ui7,3ui7,protein_center,"12.277,24.38,59.593",5.1746454
2545,3ui7,3ui7,pocket_1,"9.067,40.413,58.892",7.5706987
2546,3ui7,3ui7,pocket_2,"7.223,10.998,43.544",7.8992434
2547,3ui7,3ui7,pocket_3,"13.064,20.577,55.492",3.8464978
2548,3ui7,3ui7,pocket_4,"0.02,30.257,51.749",5.797568
2549,3ui7,3ui7,pocket_5,"18.685,19.274,56.867",4.282801
2550,3ui7,3ui7,pocket_6,"13.242,4.748,74.925",2.2514253
2551,3ui7,3ui7,pocket_7,"-5.165,17.975,60.817",3.9032118
2552,3ui7,3ui7,pocket_8,"22.326,7.679,37.786",3.4854255
2553,3ui7,3ui7,pocket_9,"7.912,15.046,54.027",7.6920233
2554,3ui7,3ui7,pocket_10,"4.553,19.88,67.291",2.6592689
2555,3ui7,3ui7,pocket_11,"20.103,65.125,71.734",1.8953009
2556,3ui7,3ui7,pocket_12,"10.271,19.693,72.408",2.5543518
2557,3ui7,3ui7,pocket_13,"11.912,10.717,32.778",5.7025185
2558,3uev,3uev,protein_center,"-4.345,14.797,21.995",6.8684196
2559,3uev,3uev,pocket_1,"-3.47,11.057,18.627",6.958185
2560,4ciw,4ciw,protein_center,"0.0,0.0,-0.0",3.428228
2561,4ciw,4ciw,pocket_1,"0.204,20.827,0.081",2.9504828
2562,4ciw,4ciw,pocket_2,"-0.204,-20.827,0.081",3.6735165
2563,4ciw,4ciw,pocket_3,"21.151,0.0,0.0",3.2514215
2564,4ciw,4ciw,pocket_4,"-0.0,-0.0,21.151",3.6169662
2565,4ciw,4ciw,pocket_5,"-21.151,0.0,-0.0",3.2358105
2566,4ciw,4ciw,pocket_6,"0.0,0.0,-20.769",3.7698183
2567,4ciw,4ciw,pocket_7,"-16.898,16.976,-16.972",1.9007947
2568,4ciw,4ciw,pocket_8,"16.898,-16.976,-16.972",1.9271177
2569,4ciw,4ciw,pocket_9,"16.888,16.809,16.813",2.187115
2570,4ciw,4ciw,pocket_10,"-16.888,-16.809,16.813",1.7500551
2571,4ciw,4ciw,pocket_11,"-2.57,-12.699,23.458",4.3056417
2572,4ciw,4ciw,pocket_12,"23.458,-2.57,-12.699",4.508866
2573,4ciw,4ciw,pocket_13,"2.57,12.699,23.458",4.3677626
2574,4ciw,4ciw,pocket_14,"12.699,23.458,2.57",4.207057
2575,4ciw,4ciw,pocket_15,"-12.699,-23.458,2.57",4.515792
2576,4ciw,4ciw,pocket_16,"-23.458,2.57,-12.699",3.667074
2577,4ciw,4ciw,pocket_17,"23.458,2.57,12.699",3.945234
2578,4ciw,4ciw,pocket_18,"-23.458,-2.57,12.699",4.0853024
2579,4ciw,4ciw,pocket_19,"-2.568,12.705,-23.454",4.244919
2580,4ciw,4ciw,pocket_20,"2.568,-12.705,-23.454",4.08772
2581,4ciw,4ciw,pocket_21,"12.705,-23.454,-2.568",4.2175107
2582,4ciw,4ciw,pocket_22,"-12.705,23.454,-2.568",4.6733255
2583,4ciw,4ciw,pocket_23,"8.939,8.516,8.549",2.6364596
2584,4ciw,4ciw,pocket_24,"-8.549,8.939,-8.516",2.3871489
2585,4ciw,4ciw,pocket_25,"-8.939,-8.516,8.549",2.3761642
2586,4ciw,4ciw,pocket_26,"8.549,-8.939,-8.516",2.4440744
2587,4ciw,4ciw,pocket_27,"4.378,13.049,-34.174",3.5470164
2588,4ciw,4ciw,pocket_28,"-4.378,-13.049,-34.174",3.2075968
2589,4ciw,4ciw,pocket_29,"-13.049,34.174,4.378",3.7853773
2590,4ciw,4ciw,pocket_30,"34.174,-4.378,13.049",3.3517056
2591,4ciw,4ciw,pocket_31,"-34.174,4.378,13.049",3.5186648
2592,4ciw,4ciw,pocket_32,"13.049,-34.174,4.378",3.301849
2593,4ciw,4ciw,pocket_33,"-4.378,13.049,34.174",3.405467
2594,4ciw,4ciw,pocket_34,"34.174,4.378,-13.049",3.6407356
2595,4ciw,4ciw,pocket_35,"4.378,-13.049,34.174",3.2154193
2596,4ciw,4ciw,pocket_36,"-13.049,-34.174,-4.378",3.424914
2597,4ciw,4ciw,pocket_37,"13.049,34.174,-4.378",3.5104094
2598,4ciw,4ciw,pocket_38,"-34.174,-4.378,-13.049",3.26086
2599,4ciw,4ciw,pocket_39,"8.521,-1.129,13.959",1.3230968
2600,4ciw,4ciw,pocket_40,"-8.521,1.129,13.959",1.7190435
2601,4ciw,4ciw,pocket_41,"13.959,-8.521,1.129",1.2833682
2602,4ciw,4ciw,pocket_42,"13.959,8.521,-1.129",1.2763834
2603,4ciw,4ciw,pocket_43,"1.129,13.959,-8.521",1.4373937
2604,4ciw,4ciw,pocket_44,"-1.129,-13.959,-8.521",1.6417316
2605,4ciw,4ciw,pocket_45,"-13.959,-8.521,-1.129",1.1466246
2606,4ciw,4ciw,pocket_46,"-13.959,8.521,1.129",0.9308268
2607,4ciw,4ciw,pocket_47,"23.903,-27.313,-10.6",3.2172875
2608,4ciw,4ciw,pocket_48,"-23.903,27.313,-10.6",3.4073682
2609,4ciw,4ciw,pocket_49,"-10.6,23.903,-27.313",3.2377763
2610,4ciw,4ciw,pocket_50,"10.6,-23.903,-27.313",3.0531416
2611,4ciw,4ciw,pocket_51,"27.313,10.6,23.903",3.3967052
2612,4ciw,4ciw,pocket_52,"-27.313,-10.6,23.903",2.9293609
2613,4ciw,4ciw,pocket_53,"11.39,24.299,26.742",2.9407504
2614,4ciw,4ciw,pocket_54,"-11.39,-24.299,26.742",2.691124
2615,4ciw,4ciw,pocket_55,"26.742,-11.39,-24.299",2.7783275
2616,4ciw,4ciw,pocket_56,"-24.299,-26.742,11.39",2.7096977
2617,4ciw,4ciw,pocket_57,"24.299,26.742,11.39",3.0667834
2618,4ciw,4ciw,pocket_58,"-26.742,11.39,-24.299",2.4767115
2619,3u5j,3u5j,protein_center,"30.824,25.38,8.656",5.994364
2620,3u5j,3u5j,pocket_1,"32.526,17.707,1.435",5.9246006
2621,3u5j,3u5j,pocket_2,"37.094,24.628,15.234",3.1781244
2622,3u5j,3u5j,pocket_3,"41.412,23.473,7.206",5.4521894
2623,4gfm,4gfm,protein_center,"28.804,-19.924,-2.836",7.3213034
2624,4gfm,4gfm,pocket_1,"32.331,-12.11,3.19",7.1889315
2625,4gfm,4gfm,pocket_2,"19.588,-20.113,3.974",4.758131
2626,4gfm,4gfm,pocket_3,"23.772,-23.339,2.91",4.841584
2627,4gfm,4gfm,pocket_4,"31.128,-28.429,-17.542",1.9452876
2628,4gfm,4gfm,pocket_5,"37.146,-31.038,4.207",3.360249
2629,4gfm,4gfm,pocket_6,"26.875,-34.954,2.054",2.018683
2630,4gfm,4gfm,pocket_7,"42.507,-11.382,12.058",6.713295
2631,4gfm,4gfm,pocket_8,"32.538,-25.417,-12.041",2.4359605
2632,4bkt,4bkt,protein_center,"-12.724,7.359,24.18",1.1071997
2633,4bkt,4bkt,pocket_1,"-7.546,32.633,-0.58",2.997823
2634,4bkt,4bkt,pocket_2,"-9.261,10.465,9.709",1.9069958
2635,4bkt,4bkt,pocket_3,"-0.745,18.06,4.365",1.310237
2636,4bkt,4bkt,pocket_4,"-7.3,2.046,33.427",1.4921099
2637,4bkt,4bkt,pocket_5,"-18.448,15.449,29.901",1.0759974
2638,4pcs,4pcs,protein_center,"13.002,-21.391,7.006",1.7677845
2639,4pcs,4pcs,pocket_1,"4.679,5.734,6.096",6.686179
2640,4pcs,4pcs,pocket_2,"21.962,-59.286,-38.542",7.194172
2641,4pcs,4pcs,pocket_3,"31.761,6.136,57.364",6.740649
2642,4pcs,4pcs,pocket_4,"-10.007,-39.867,6.072",6.794364
2643,4pcs,4pcs,pocket_5,"7.856,-21.942,11.709",1.8223174
2644,4pcs,4pcs,pocket_6,"-3.416,12.012,12.194",5.833909
2645,4pcs,4pcs,pocket_7,"41.064,12.103,53.173",6.227651
2646,4pcs,4pcs,pocket_8,"-20.232,-39.63,0.216",5.983694
2647,4pcs,4pcs,pocket_9,"18.929,14.221,66.152",2.2853677
2648,4pcs,4pcs,pocket_10,"22.301,-36.923,-36.074",4.983857
2649,4pcs,4pcs,pocket_11,"14.545,-37.832,-17.087",2.3665721
2650,4pcs,4pcs,pocket_12,"13.024,-11.231,11.175",4.4343586
2651,4pcs,4pcs,pocket_13,"15.384,-3.308,73.687",1.5912458
2652,4pcs,4pcs,pocket_14,"8.003,-35.398,0.268",4.356827
2653,4pcs,4pcs,pocket_15,"19.263,11.578,-1.771",1.9831045
2654,4pcs,4pcs,pocket_16,"17.333,-5.995,28.748",2.1226563
2655,4pcs,4pcs,pocket_17,"20.316,-7.392,49.433",3.1355734
2656,4pcs,4pcs,pocket_18,"17.387,-50.756,-40.009",7.1159954
2657,4pcs,4pcs,pocket_19,"17.734,-2.807,-10.962",1.489216
2658,4pcs,4pcs,pocket_20,"16.651,-40.869,-59.929",1.3467163
2659,4pcs,4pcs,pocket_21,"19.275,14.12,28.847",1.7057047
2660,4pcs,4pcs,pocket_22,"6.741,-53.491,-50.43",2.1071477
2661,4pcs,4pcs,pocket_23,"-5.278,-52.928,16.625",2.5507238
2662,4pcs,4pcs,pocket_24,"9.409,-47.56,-13.134",2.3365948
2663,4pcs,4pcs,pocket_25,"42.036,1.462,60.887",5.936739
2664,4pcs,4pcs,pocket_26,"0.125,-38.078,18.67",3.0968924
2665,4pcs,4pcs,pocket_27,"21.734,-47.124,-52.49",4.278717
2666,4pcs,4pcs,pocket_28,"25.628,-1.939,66.894",4.1848593
2667,4pcs,4pcs,pocket_29,"-11.14,-47.835,8.934",6.996475
2668,4pcs,4pcs,pocket_30,"5.823,-40.954,24.249",1.3973299
2669,4pcs,4pcs,pocket_31,"-21.438,-56.929,-5.399",2.56079
2670,4pcs,4pcs,pocket_32,"33.798,3.626,2.166",1.5801691
2671,4pcs,4pcs,pocket_33,"8.961,-1.96,-5.912",4.2399836
2672,4pcs,4pcs,pocket_34,"10.961,12.236,4.466",7.2156534
2673,4pcs,4pcs,pocket_35,"16.829,-16.877,-3.936",2.513644
2674,4pcs,4pcs,pocket_36,"26.442,13.135,60.729",7.1569443
2675,4pcs,4pcs,pocket_37,"3.035,9.772,61.715",1.6523656
2676,4pcs,4pcs,pocket_38,"13.474,-27.101,-42.434",1.7520734
2677,4pcs,4pcs,pocket_39,"12.325,-57.736,-42.323",7.2176046
2678,4pcs,4pcs,pocket_40,"2.044,12.156,28.413",2.3193974
2679,4pcs,4pcs,pocket_41,"13.892,-30.563,15.639",2.5124528
2680,4pcs,4pcs,pocket_42,"32.153,-60.281,-42.927",5.9089203
2681,4pcs,4pcs,pocket_43,"28.993,-45.674,-40.204",6.8316326
2682,4pcs,4pcs,pocket_44,"18.492,-56.961,24.618",1.9232209
2683,4pcs,4pcs,pocket_45,"15.74,-15.038,63.472",1.4207036
2684,4pcs,4pcs,pocket_46,"-16.304,-23.19,-7.025",2.4008417
2685,4pcs,4pcs,pocket_47,"-15.166,-59.472,-8.695",2.2672288
2686,4pcs,4pcs,pocket_48,"30.125,-6.072,55.316",6.871361
2687,4pcs,4pcs,pocket_49,"10.394,-3.867,33.06",2.0670445
2688,3o9i,3o9i,protein_center,"20.199,27.588,18.372",12.707398
2689,3o9i,3o9i,pocket_1,"20.048,30.634,14.157",12.607243
2690,3o9i,3o9i,pocket_2,"-3.392,29.292,20.428",2.1575413
2691,4agn,4agn,protein_center,"114.039,87.803,-30.164",2.021124
2692,4agn,4agn,pocket_1,"122.858,78.879,-19.015",2.5609543
2693,4agn,4agn,pocket_2,"116.606,84.924,-30.887",1.5593766
2694,4agn,4agn,pocket_3,"138.02,88.96,-38.843",3.1345615
2695,4agn,4agn,pocket_4,"105.741,80.816,-39.313",2.5796013
2696,4agn,4agn,pocket_5,"134.869,103.02,-29.385",3.916114
2697,4agn,4agn,pocket_6,"126.353,102.571,-42.155",5.1668253
2698,4agn,4agn,pocket_7,"89.776,70.587,-18.921",2.6570594
2699,4agn,4agn,pocket_8,"93.292,93.509,-42.263",5.072754
2700,4agn,4agn,pocket_9,"99.638,95.242,-29.248",4.6575594
2701,4agn,4agn,pocket_10,"95.985,69.629,-16.131",3.2481427
2702,4agn,4agn,pocket_11,"107.414,88.941,-27.62",2.1602247
2703,4agn,4agn,pocket_12,"106.433,88.786,-18.154",2.0931113
2704,4agn,4agn,pocket_13,"94.767,98.594,-30.842",4.4390206
2705,4eo8,4eo8,protein_center,"-0.087,46.138,20.032",4.7997656
2706,4eo8,4eo8,pocket_1,"-15.712,45.395,-4.402",5.8393526
2707,4eo8,4eo8,pocket_2,"14.138,42.799,46.26",5.882992
2708,4eo8,4eo8,pocket_3,"-0.675,48.123,20.368",5.0899963
2709,4eo8,4eo8,pocket_4,"20.897,52.868,43.428",4.4669437
2710,4eo8,4eo8,pocket_5,"24.901,52.074,63.489",1.8086743
2711,4eo8,4eo8,pocket_6,"-24.667,51.912,-23.296",1.5622852
2712,4eo8,4eo8,pocket_7,"-5.546,60.501,-7.45",1.3013306
2713,4eo8,4eo8,pocket_8,"21.882,62.088,28.442",4.0661135
2714,4eo8,4eo8,pocket_9,"7.938,39.874,2.971",2.5072484
2715,4eo8,4eo8,pocket_10,"-8.269,37.387,-33.192",7.2635612
2716,4eo8,4eo8,pocket_11,"8.601,37.64,73.355",7.196171
2717,4eo8,4eo8,pocket_12,"-22.118,62.12,11.584",3.593618
2718,4eo8,4eo8,pocket_13,"-8.382,40.365,37.256",2.605462
2719,4eo8,4eo8,pocket_14,"24.339,43.803,73.059",2.444122
2720,4eo8,4eo8,pocket_15,"-24.147,43.247,-32.847",2.32968
2721,4eo8,4eo8,pocket_16,"11.388,70.903,32.618",2.2541134
2722,4eo8,4eo8,pocket_17,"-27.144,45.512,-12.834",2.8057785
2723,4eo8,4eo8,pocket_18,"5.339,61.699,46.944",0.8869686
2724,4eo8,4eo8,pocket_19,"0.12,43.804,-21.374",4.5092173
2725,4eo8,4eo8,pocket_20,"-11.032,41.545,19.749",4.729147
2726,4eo8,4eo8,pocket_21,"0.045,44.342,61.483",4.708864
2727,4eo8,4eo8,pocket_22,"10.973,41.691,20.115",3.806881
2728,4eo8,4eo8,pocket_23,"4.289,30.015,59.929",4.746651
2729,4eo8,4eo8,pocket_24,"0.853,44.229,77.268",5.392297
2730,4eo8,4eo8,pocket_25,"9.606,59.409,60.331",2.6271055
2731,4eo8,4eo8,pocket_26,"-10.768,71.143,7.524",1.7908766
2732,4eo8,4eo8,pocket_27,"-13.376,31.743,-30.364",7.06168
2733,4eo8,4eo8,pocket_28,"14.479,31.698,70.761",7.04027
2734,4eo8,4eo8,pocket_29,"-10.067,50.698,8.66",3.2864199
2735,4eo8,4eo8,pocket_30,"-4.308,29.797,-19.563",5.1645765
2736,4eo8,4eo8,pocket_31,"-11.019,40.154,47.495",1.921478
2737,4eo8,4eo8,pocket_32,"10.798,39.541,-6.765",1.8589916
2738,4eo8,4eo8,pocket_33,"-7.151,33.24,58.092",2.4033842
2739,4eo8,4eo8,pocket_34,"7.661,25.988,0.1",0.29330707
2740,4eky,4eky,protein_center,"28.495,20.889,32.175",4.378178
2741,4eky,4eky,pocket_1,"34.909,24.117,30.04",4.347143
2742,4eky,4eky,pocket_2,"28.537,4.357,50.742",1.170877
2743,4eky,4eky,pocket_3,"22.579,18.028,44.999",2.629019
2744,4eky,4eky,pocket_4,"6.97,20.346,30.198",1.1071064
2745,4eky,4eky,pocket_5,"20.281,13.702,38.435",0.47566152
2746,4eky,4eky,pocket_6,"16.505,30.018,39.297",1.9695365
2747,4eky,4eky,pocket_7,"48.545,13.425,54.713",2.5978394
2748,4eky,4eky,pocket_8,"6.981,24.97,12.875",0.20026088
2749,4eky,4eky,pocket_9,"42.017,28.987,17.006",3.1870322
2750,4eky,4eky,pocket_10,"56.644,7.839,33.815",0.5485563
2751,4eky,4eky,pocket_11,"37.561,36.08,30.76",0.5641159
2752,4eky,4eky,pocket_12,"51.895,23.898,26.028",0.78217506
2753,4eky,4eky,pocket_13,"26.185,-4.625,38.273",0.16407466
2754,4eky,4eky,pocket_14,"16.666,43.644,29.547",2.1974962
2755,4eky,4eky,pocket_15,"60.287,9.894,47.947",0.26447606
2756,4eky,4eky,pocket_16,"43.324,26.047,55.753",0.56387186
2757,4eky,4eky,pocket_17,"12.293,42.681,26.728",1.8475368
2758,4eky,4eky,pocket_18,"42.205,2.05,34.064",0.5482714
2759,4eky,4eky,pocket_19,"28.807,23.612,55.272",-0.00012957334
2760,4eky,4eky,pocket_20,"33.113,8.937,17.779",3.016668
2761,4eky,4eky,pocket_21,"15.371,37.617,7.349",1.8448209
2762,4eky,4eky,pocket_22,"21.546,51.548,26.457",2.7985673
2763,4eky,4eky,pocket_23,"62.94,20.903,35.145",0.27508283
2764,4eky,4eky,pocket_24,"13.396,20.116,54.219",1.5103512
2765,4eky,4eky,pocket_25,"14.467,21.94,47.457",2.248083
2766,4eky,4eky,pocket_26,"35.249,52.011,12.976",0.5530977
2767,4llx,4llx,protein_center,"13.266,23.668,57.461",2.6179273
2768,4llx,4llx,pocket_1,"6.823,10.067,41.579",3.6476536
2769,4llx,4llx,pocket_2,"13.007,39.617,55.043",3.5284472
2770,4llx,4llx,pocket_3,"10.775,17.423,54.051",3.181769
2771,4llx,4llx,pocket_4,"8.948,42.03,68.562",3.0665624
2772,4llx,4llx,pocket_5,"20.76,16.149,55.458",2.5402453
2773,4llx,4llx,pocket_6,"4.38,25.03,43.052",2.8146393
2774,4llx,4llx,pocket_7,"15.326,3.925,72.236",1.6705153
2775,4llx,4llx,pocket_8,"11.01,52.586,47.766",1.5977546
2776,4llx,4llx,pocket_9,"-4.201,16.734,60.6",0.7875551
2777,4llx,4llx,pocket_10,"5.612,18.734,65.726",1.8908117
2778,4llx,4llx,pocket_11,"1.586,-5.271,44.28",2.0131197
2779,4llx,4llx,pocket_12,"24.927,52.058,81.889",1.9005156
2780,4llx,4llx,pocket_13,"23.799,-2.695,42.547",1.5008534
2781,4llx,4llx,pocket_14,"21.39,6.617,35.418",1.7183732
2782,4llx,4llx,pocket_15,"12.886,18.9,70.543",1.7729232
2783,4llx,4llx,pocket_16,"27.628,35.703,54.411",1.9243203
2784,4llx,4llx,pocket_17,"22.385,20.23,59.111",1.8242663
2785,3arv,3arv,protein_center,"-1.2,-9.229,24.008",4.0229335
2786,3arv,3arv,pocket_1,"13.518,-8.281,23.04",4.709354
2787,3arv,3arv,pocket_2,"-17.884,-1.278,35.772",1.3561635
2788,3arv,3arv,pocket_3,"-18.578,-18.867,30.217",1.7829406
2789,3arv,3arv,pocket_4,"-1.118,6.223,20.814",3.4446821
2790,3arv,3arv,pocket_5,"18.823,10.89,19.845",1.9978004
2791,3arv,3arv,pocket_6,"-9.605,-14.917,12.092",-0.0036294078
2792,3arv,3arv,pocket_7,"7.488,7.892,7.299",2.2831175
2793,3arv,3arv,pocket_8,"0.981,8.738,6.924",1.7977912
2794,3arv,3arv,pocket_9,"8.716,-18.756,41.198",2.0831141
2795,3arv,3arv,pocket_10,"-15.95,-13.712,22.694",1.1974325
2796,3arv,3arv,pocket_11,"-10.082,-23.787,16.364",1.748111
2797,3arv,3arv,pocket_12,"11.018,-10.413,-3.958",2.459957
2798,3arv,3arv,pocket_13,"17.066,-12.765,-1.212",2.3385682
2799,3arv,3arv,pocket_14,"-9.211,-4.925,10.475",-0.005837705
